id_cliente,idade,renda_mensal,tempo_emprego_anos,autonomo,score_credito,valor_solicitado,prazo_meses,juros_mensal_pct,qtde_cartoes,qtde_contratos_abertos,utilizacao_credito,inadimplencias_anteriores,dias_atraso_max_12m,reclamacoes_6m,possui_avalista,canal_aquisicao,regiao,tipo_produto,parcelas_pagas_ate_3m,atraso_primeira_parcela_dias,status_apos_90d,default_90d
2549,42,4827.48,2.185164232017085,1,645.0,3681.61,12,2.09,0,0,0.699,3,5,0,0,app,Sudeste,cartao,0,109,default,1
2550,24,7852.81,7.890371488105253,0,640.0,3598.68,24,3.73,0,0,0.255,2,60,0,0,site,Sudeste,emprestimo_pessoal,0,23,default,1
2551,52,2705.59,5.35887060141749,0,615.0,19035.44,12,3.2,1,0,0.27,0,15,0,0,app,Sudeste,cartao,3,0,em_dia,0
2552,35,6285.68,3.838370699758027,0,683.0,6528.41,60,2.4,4,2,0.344,0,0,0,0,parceiro,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2553,29,3633.04,,1,687.0,13721.87,60,2.05,1,2,0.355,0,0,0,0,app,Nordeste,cartao,3,15,em_atraso_leve,0
2554,28,1791.79,2.0600253594174753,0,550.0,15381.47,18,4.83,0,2,0.594,0,15,1,0,app,Sudeste,bnpl,2,0,em_dia,0
2555,70,2884.35,8.356969625048652,0,742.0,10470.07,36,3.37,4,0,0.204,0,0,0,0,site,Sudeste,emprestimo_pessoal,2,5,em_dia,0
2556,23,2795.88,5.2469321939968925,0,494.0,15818.47,24,5.25,0,1,0.511,0,30,0,0,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2557,60,2075.64,1.3870528445820982,0,631.0,8097.9,12,3.1,1,1,0.417,0,0,1,0,loja,Centro-Oeste,bnpl,2,0,em_dia,0
2558,63,4826.52,,1,748.0,25500.16,18,2.21,2,1,0.336,1,30,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2559,19,4173.47,4.52203653382692,0,702.0,16108.47,60,3.24,1,2,0.213,1,120,0,0,app,Centro-Oeste,cartao,1,56,default,1
2560,49,1061.6,5.449600519199079,1,620.0,18036.87,12,2.99,2,4,0.472,0,0,0,1,app,Nordeste,bnpl,2,15,em_dia,0
2561,48,1014.22,10.235668342271179,0,817.0,3602.76,24,1.72,1,1,0.103,0,90,0,0,site,Nordeste,bnpl,2,10,em_dia,0
2562,37,4812.79,0.0,1,613.0,10006.14,24,3.31,0,0,0.123,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2563,53,1898.94,0.0,0,480.0,1681.48,12,5.4,1,0,0.259,0,0,1,0,parceiro,Nordeste,cartao,3,10,em_dia,0
2564,39,4389.84,6.713902808179512,0,688.0,26319.52,24,3.33,2,2,0.107,1,0,0,0,parceiro,Sudeste,cartao,3,0,em_dia,0
2565,41,6286.86,7.2903252522647115,0,499.0,4709.65,48,4.1,1,1,0.176,0,0,0,1,app,Nordeste,cartao,3,0,em_atraso_leve,0
2566,40,1349.25,3.463624976088583,0,579.0,5298.61,12,4.32,2,1,0.158,0,0,0,0,app,Sudeste,cartao,3,0,em_dia,0
2567,60,1214.23,7.941380400160035,0,703.0,2502.23,12,2.41,1,2,0.157,0,0,0,1,loja,Sudeste,bnpl,3,10,em_dia,0
2568,51,12287.55,8.068224421709923,0,611.0,7757.12,12,2.9,2,2,0.33,1,30,1,1,loja,Sudeste,bnpl,3,0,em_dia,0
2569,38,4555.98,1.0514787795188876,0,699.0,6368.9,36,2.29,1,0,0.049,0,90,1,0,loja,Sul,cartao,3,15,em_dia,0
2570,67,2555.72,4.906030687327453,0,552.0,37665.12,24,3.8,2,1,0.502,0,0,2,0,loja,Sudeste,cartao,2,15,em_dia,0
2571,60,1737.26,7.204041627195228,0,723.0,16606.46,24,1.8,3,1,0.592,0,15,0,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2572,67,2386.75,10.54431135962802,0,506.0,5165.43,36,3.83,2,0,0.321,1,0,0,0,app,Sul,emprestimo_pessoal,2,10,em_dia,0
2573,56,1433.09,1.9791507577470533,0,762.0,1940.88,60,1.1,4,1,0.215,0,60,0,0,app,Centro-Oeste,emprestimo_pessoal,2,0,em_dia,0
2574,38,6789.13,3.2071832882274323,0,610.0,1148.34,12,2.76,1,4,0.108,0,5,0,1,parceiro,Centro-Oeste,emprestimo_pessoal,2,10,em_dia,0
2575,58,1954.63,5.445171789034465,0,780.0,3343.86,36,1.87,1,2,0.178,0,5,0,0,loja,Centro-Oeste,emprestimo_pessoal,3,0,em_dia,0
2576,35,7947.95,5.002856867649674,0,579.0,2580.3,18,4.06,2,2,0.151,0,0,0,1,app,Nordeste,emprestimo_pessoal,2,5,em_dia,0
2577,32,2591.64,3.14955570496908,0,814.0,10759.22,12,1.95,0,3,0.637,0,0,0,0,app,Sul,emprestimo_pessoal,2,0,em_dia,0
2578,41,1600.39,2.349407456689992,0,569.0,7072.66,12,3.81,1,3,0.154,0,0,0,0,app,Nordeste,emprestimo_pessoal,2,0,em_dia,0
2579,69,2542.22,,1,498.0,8118.69,18,3.34,0,0,0.526,0,30,0,0,app,Sul,emprestimo_pessoal,2,0,em_dia,0
2580,48,800.0,3.2125988143271296,0,654.0,3571.04,48,2.36,1,3,0.235,0,5,0,0,loja,Nordeste,cartao,2,0,em_dia,0
2581,38,3196.92,,1,755.0,9103.59,18,1.85,1,0,0.269,0,0,2,0,app,Sudeste,cartao,3,0,em_dia,0
2582,42,3080.75,0.0,0,717.0,2391.92,24,2.82,3,2,0.154,0,0,0,1,app,Centro-Oeste,bnpl,3,0,em_dia,0
2583,33,6496.87,0.8023094310393666,0,749.0,7421.54,6,1.7,1,0,0.367,1,15,0,0,app,Sudeste,emprestimo_pessoal,2,15,em_dia,0
2584,52,850.47,7.3862662671866754,0,719.0,16202.27,9,1.6,1,1,0.509,1,0,0,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
2585,36,8365.89,,1,580.0,5863.95,60,4.27,2,2,0.125,0,0,0,0,app,Sul,emprestimo_pessoal,3,10,em_dia,0
2586,47,6476.71,7.078309465230166,0,715.0,11664.37,36,1.9,0,0,0.185,0,5,0,0,site,Centro-Oeste,cartao,3,0,em_atraso_leve,0
2587,37,8951.27,5.708438000809846,0,658.0,1490.49,24,2.18,0,3,0.15,0,5,0,0,app,Sudeste,cartao,3,0,em_dia,0
2588,34,3364.31,10.72699912703304,0,590.0,1392.25,12,3.51,1,1,0.1,0,0,0,0,loja,Sudeste,bnpl,2,5,em_dia,0
2589,69,7487.13,,1,665.0,10565.68,6,2.71,0,1,0.556,0,5,1,0,app,Sudeste,bnpl,2,0,em_dia,0
2590,36,1161.06,0.0,0,645.0,19480.38,60,2.63,0,1,0.33,0,0,0,0,parceiro,Nordeste,emprestimo_pessoal,3,0,em_dia,0
2591,21,5974.79,0.0,0,770.0,6533.5,6,1.83,1,1,0.223,1,0,1,0,parceiro,Sudeste,emprestimo_pessoal,3,5,em_dia,0
2592,38,1962.84,1.43721857458943,0,606.0,49544.37,12,2.74,1,3,0.223,0,0,0,1,app,Nordeste,cartao,1,112,default,1
2593,46,1014.31,1.449855721840811,0,602.0,2345.63,36,3.0,0,3,0.609,0,0,1,1,app,Sul,cartao,2,0,em_dia,0
2594,23,1506.3,,1,591.0,4488.22,60,3.36,0,1,0.497,0,15,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2595,34,3514.55,7.804292169449575,0,811.0,9011.66,12,0.5,1,2,0.06,1,0,1,0,app,Sudeste,bnpl,1,83,default,1
2596,26,1886.15,7.848806755394701,0,595.0,11871.73,36,3.87,0,1,0.231,0,30,0,0,app,Nordeste,emprestimo_pessoal,3,10,em_dia,0
2597,44,4640.48,,1,760.0,4870.15,18,1.16,0,1,0.724,0,0,0,0,site,Centro-Oeste,cartao,2,0,em_dia,0
2598,56,901.75,13.554452754089052,0,562.0,3251.34,24,3.11,1,0,0.235,0,120,0,0,loja,Centro-Oeste,cartao,1,70,default,1
2599,69,800.0,6.372694302017534,0,693.0,13553.77,9,3.04,3,1,0.354,1,5,0,1,app,Norte,emprestimo_pessoal,2,10,em_dia,0
2600,38,9796.78,0.0,0,672.0,8959.34,48,2.99,2,0,0.28,0,0,1,1,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2601,63,6893.74,10.586123237608593,0,755.0,5968.61,36,2.0,0,0,0.298,0,15,1,0,loja,Sudeste,bnpl,3,0,em_dia,0
2602,29,1593.27,0.0,0,743.0,12224.4,60,1.12,1,0,0.397,3,5,0,0,app,Centro-Oeste,cartao,3,10,em_dia,0
2603,59,3492.13,3.777489420550685,0,657.0,7124.55,24,2.47,1,2,0.603,0,0,1,0,app,Norte,cartao,0,102,default,1
2604,47,7518.7,6.800392813479788,0,604.0,7104.02,48,3.15,4,1,0.314,0,0,1,0,site,Sudeste,cartao,2,0,em_dia,0
2605,58,4793.03,5.941664819829267,0,788.0,6885.04,24,1.59,0,2,0.692,0,30,0,0,app,Sul,emprestimo_pessoal,3,15,em_dia,0
2606,58,3911.54,5.63166532994973,0,596.0,3981.04,24,3.96,2,1,0.51,0,0,0,1,loja,Sudeste,emprestimo_pessoal,3,0,em_atraso_leve,0
2607,46,7957.61,0.7272348851299784,0,457.0,3651.4,9,5.64,1,1,0.174,0,5,0,0,loja,Nordeste,emprestimo_pessoal,1,108,default,1
2608,31,2023.3,3.0221916369833206,0,492.0,5117.13,36,4.57,0,1,0.537,0,0,0,0,app,Nordeste,cartao,2,0,em_dia,0
2609,45,3582.81,8.252818710582272,0,513.0,8221.08,18,3.76,0,3,0.307,0,30,1,0,loja,Centro-Oeste,cartao,2,10,em_dia,0
2610,61,3453.46,6.729887707876066,0,701.0,1630.45,24,3.09,2,0,0.649,1,0,1,1,app,Sudeste,emprestimo_pessoal,3,5,em_dia,0
2611,69,2852.49,4.714209421256287,0,838.0,17858.41,24,0.91,0,0,0.53,0,0,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2612,67,2612.76,3.0136153879093426,0,477.0,8126.39,36,2.92,0,3,0.483,0,0,1,0,loja,Sul,emprestimo_pessoal,2,0,em_dia,0
2613,27,3696.6,0.0,0,583.0,3235.28,24,2.76,0,2,0.313,1,0,0,0,parceiro,Nordeste,bnpl,0,77,default,1
2614,49,3591.5,6.593168133450254,0,658.0,31612.34,24,1.49,0,3,0.559,1,5,0,1,site,Nordeste,bnpl,0,25,default,1
2615,23,1594.31,3.3026079182589854,0,781.0,8289.3,24,1.52,1,2,0.413,0,0,0,0,app,Sudeste,emprestimo_pessoal,2,15,em_dia,0
2616,53,6386.01,,1,583.0,2571.69,24,3.35,1,3,0.69,0,15,0,0,site,Sul,emprestimo_pessoal,2,5,em_dia,0
2617,70,1682.83,0.0023420230627966276,0,700.0,30429.25,18,1.56,0,0,0.455,1,15,0,0,site,Nordeste,cartao,2,0,em_dia,0
2618,20,2971.56,,1,629.0,25306.96,36,2.58,1,1,0.356,0,0,1,0,loja,Sudeste,cartao,3,0,em_dia,0
2619,52,2804.72,2.4380241035866215,0,872.0,3694.99,36,0.5,0,2,0.178,0,0,0,1,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
2620,68,4578.36,9.911718676553493,0,662.0,6079.41,24,2.69,2,1,0.348,0,5,1,0,site,Sudeste,cartao,3,15,em_dia,0
2621,62,800.0,4.133616252552875,0,680.0,5422.15,12,2.14,0,3,0.519,1,120,1,1,app,Sudeste,cartao,2,10,em_dia,0
2622,38,6827.41,0.44234841215566956,0,657.0,1605.43,18,3.36,1,0,0.445,0,0,0,0,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2623,23,2106.48,2.636101675408545,0,615.0,10542.62,36,3.26,2,0,0.164,1,0,1,0,app,Sudeste,cartao,1,22,default,1
2624,66,8738.47,15.51194730509229,0,731.0,16408.76,48,3.05,1,1,0.421,2,0,0,0,parceiro,Sudeste,emprestimo_pessoal,3,15,em_dia,0
2625,66,2445.23,9.881604968908006,0,551.0,13982.37,12,3.47,1,3,0.219,1,0,0,0,site,Centro-Oeste,bnpl,2,5,em_dia,0
2626,48,3374.11,5.576767547220481,0,480.0,8225.86,60,5.52,1,0,0.193,0,0,1,1,app,Nordeste,cartao,3,0,em_dia,0
2627,69,14703.75,8.87598037733339,0,637.0,17819.2,12,2.98,1,1,0.092,0,60,0,0,app,Sudeste,cartao,2,0,em_dia,0
2628,18,2842.71,0.0,0,719.0,3047.73,48,1.98,1,1,0.512,1,0,0,0,site,Sul,bnpl,2,0,em_dia,0
2629,50,8863.13,1.4118087023660526,0,601.0,37524.01,60,4.62,0,3,0.154,0,0,0,0,app,Nordeste,cartao,3,0,em_dia,0
2630,20,3604.01,0.0,0,666.0,4150.26,24,1.72,0,1,0.532,0,0,0,0,app,Sudeste,cartao,3,0,em_dia,0
2631,67,4779.46,13.434558631018179,0,546.0,4561.2,60,3.46,1,2,0.293,0,15,0,0,parceiro,Sudeste,cartao,3,0,em_dia,0
2632,54,3688.54,11.16585110204512,0,740.0,4906.24,24,1.17,1,2,0.033,0,0,1,0,app,Sul,cartao,3,5,em_dia,0
2633,66,6610.45,,1,705.0,4611.33,18,1.38,2,2,0.219,0,0,0,0,app,Norte,cartao,2,5,em_dia,0
2634,47,2093.03,5.452902860794717,0,652.0,6791.19,36,1.71,1,2,0.443,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
2635,22,1673.18,0.0,0,664.0,6571.31,12,3.08,1,0,0.418,0,5,1,0,loja,Sul,cartao,3,5,em_dia,0
2636,19,2168.06,0.8524501391225814,0,532.0,8931.96,12,3.16,0,0,0.056,0,30,0,0,site,Sudeste,emprestimo_pessoal,2,10,em_dia,0
2637,35,3771.78,9.813371574413623,0,535.0,3989.03,12,3.72,1,1,0.635,1,0,0,1,parceiro,Sudeste,emprestimo_pessoal,2,10,em_dia,0
2638,57,2965.81,6.639955993685,0,640.0,9217.05,24,3.44,0,1,0.581,0,0,0,0,parceiro,Nordeste,emprestimo_pessoal,2,15,em_dia,0
2639,26,5962.38,0.483737368258363,1,694.0,3166.35,36,2.74,1,1,0.483,0,30,0,0,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2640,63,9312.07,0.7467526899873524,0,698.0,14910.19,36,2.68,5,1,0.589,0,15,1,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2641,30,1683.52,7.771070047057817,0,619.0,14753.81,48,3.8,2,1,0.488,0,60,0,0,app,Centro-Oeste,emprestimo_pessoal,3,0,em_dia,0
2642,44,2018.39,4.374706696403203,0,713.0,7960.75,48,3.21,2,0,0.177,2,0,0,0,app,Nordeste,bnpl,2,0,em_dia,0
2643,28,1191.94,0.0,0,771.0,4605.26,36,1.13,4,0,0.213,0,5,2,0,loja,Sul,cartao,2,0,em_dia,0
2644,42,16047.33,1.145070112749603,0,642.0,10421.85,48,3.2,1,1,0.546,0,0,2,0,app,Sul,emprestimo_pessoal,3,5,em_dia,0
2645,41,4398.51,0.0,0,676.0,3761.97,12,2.49,0,1,0.368,0,0,1,1,parceiro,Sudeste,cartao,2,0,em_dia,0
2646,18,5015.91,,1,632.0,8238.36,36,2.94,2,1,0.381,0,0,1,0,parceiro,Sul,cartao,2,5,em_dia,0
2647,48,1280.96,5.825686393644865,0,639.0,7031.49,9,2.13,2,0,0.161,1,0,0,0,site,Nordeste,emprestimo_pessoal,3,0,em_dia,0
2648,59,3496.93,4.658740275025163,0,664.0,60000.0,12,2.45,1,1,0.157,0,0,0,1,site,Sul,bnpl,0,49,default,1
2649,67,5127.91,10.099663087704085,0,795.0,2819.18,12,1.38,3,2,0.328,0,0,1,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
2650,35,2895.61,3.815807841653546,0,728.0,828.8,12,2.98,1,0,0.083,1,15,0,0,site,Nordeste,cartao,2,0,em_dia,0
2651,64,7842.38,,1,720.0,4652.93,60,1.62,0,0,0.312,0,0,1,0,app,Sudeste,cartao,2,15,em_atraso_leve,0
2652,64,19818.91,5.769820726717484,0,611.0,1861.23,18,1.89,3,0,0.513,0,0,1,0,app,Nordeste,cartao,2,10,em_dia,0
2653,70,1720.24,18.39863957203901,0,574.0,4313.51,48,3.52,2,1,0.314,0,15,0,0,loja,Sul,cartao,3,10,em_dia,0
2654,37,1626.12,1.804289467841148,0,683.0,2655.09,18,1.89,1,2,0.191,2,30,0,0,app,Sudeste,cartao,3,0,em_dia,0
2655,63,1812.03,3.7383450288544475,0,756.0,3708.46,36,1.87,1,1,0.155,1,30,1,0,app,Sudeste,emprestimo_pessoal,1,93,default,1
2656,47,11674.56,1.3879480746648487,0,796.0,3235.77,18,1.96,0,1,0.317,0,0,0,0,app,Centro-Oeste,emprestimo_pessoal,2,0,em_dia,0
2657,21,7648.65,1.1217074570599312,0,442.0,18136.93,60,4.61,2,0,0.033,0,0,0,0,loja,Norte,cartao,3,15,em_dia,0
2658,32,3161.72,0.0,0,858.0,7676.71,6,0.83,1,0,0.543,0,0,0,1,parceiro,Nordeste,emprestimo_pessoal,3,0,em_atraso_leve,0
2659,53,3597.3,6.730969953397338,0,685.0,19956.93,36,2.48,1,2,0.029,0,0,0,1,site,Nordeste,cartao,2,15,em_dia,0
2660,26,1897.15,0.0,0,727.0,8280.06,60,2.67,1,0,0.272,0,0,0,0,site,Centro-Oeste,emprestimo_pessoal,3,15,em_dia,0
2661,41,6822.89,4.825848234200309,0,502.0,17614.86,36,3.51,1,2,0.429,0,5,0,0,app,Sudeste,cartao,3,15,em_atraso_leve,0
2662,59,2632.24,1.6906188956627641,0,630.0,6188.04,36,3.44,1,2,0.161,1,5,0,0,app,Sudeste,cartao,2,10,em_dia,0
2663,25,2879.76,1.0054730741696751,0,720.0,31025.54,12,1.71,2,3,0.121,0,15,0,0,app,Norte,bnpl,2,10,em_dia,0
2664,44,5525.4,6.7358913969632574,0,550.0,11938.45,18,4.06,2,0,0.193,0,5,0,1,parceiro,Nordeste,emprestimo_pessoal,3,10,em_dia,0
2665,29,3039.72,10.884131893567238,0,404.0,4123.05,12,4.15,0,2,0.5,0,0,0,1,app,Centro-Oeste,emprestimo_pessoal,2,0,em_dia,0
2666,46,2934.5,1.0869981772659503,0,679.0,13540.95,18,2.91,4,1,0.399,0,30,1,0,parceiro,Norte,cartao,3,10,em_dia,0
2667,30,3527.87,2.413888927007629,0,646.0,8186.41,6,2.85,2,3,0.132,0,0,0,1,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2668,69,6355.24,5.086844638285602,0,773.0,6734.95,36,1.85,1,2,0.658,1,5,0,0,app,Sudeste,cartao,3,5,em_dia,0
2669,22,12032.76,0.0,0,636.0,8680.33,60,3.52,1,0,0.189,0,0,0,0,loja,Sudeste,cartao,2,0,em_dia,0
2670,69,5429.67,5.117593345106595,0,643.0,15150.05,36,2.48,1,0,0.2,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2671,59,6393.29,,1,709.0,1322.54,36,2.34,2,0,0.607,0,5,1,0,app,Sudeste,cartao,3,0,em_dia,0
2672,63,3012.81,5.1918044751936705,0,738.0,5936.63,24,2.27,0,0,0.294,0,5,0,0,parceiro,Sudeste,cartao,0,86,default,1
2673,63,2058.37,14.772594443947991,0,590.0,14292.17,12,3.22,1,3,0.132,1,0,0,0,parceiro,Nordeste,emprestimo_pessoal,3,5,em_dia,0
2674,27,5715.91,4.035927395631569,0,730.0,9879.23,36,2.57,3,0,0.204,0,0,0,0,parceiro,Nordeste,emprestimo_pessoal,3,5,em_dia,0
2675,67,3979.65,3.844962685890737,0,606.0,3071.04,12,3.43,0,0,0.254,0,0,0,0,loja,Nordeste,emprestimo_pessoal,2,15,em_dia,0
2676,49,1204.17,3.936531862492229,0,651.0,1069.13,18,2.54,1,0,0.044,0,0,1,0,site,Sudeste,bnpl,3,15,em_dia,0
2677,68,2736.58,4.693535534860037,1,707.0,33961.56,48,3.07,2,1,0.608,0,60,0,0,site,Sudeste,bnpl,1,90,default,1
2678,64,3289.02,9.820240285313497,0,722.0,6823.84,18,2.55,1,0,0.495,0,0,0,0,loja,Centro-Oeste,emprestimo_pessoal,3,15,em_dia,0
2679,48,2386.72,0.0,0,677.0,28973.56,12,2.17,1,0,0.279,0,0,2,0,site,Sudeste,emprestimo_pessoal,2,15,em_dia,0
2680,37,10634.09,0.0,0,558.0,15723.55,6,3.2,0,2,0.054,0,0,0,0,site,Sudeste,emprestimo_pessoal,2,5,em_dia,0
2681,24,5016.05,0.1495885843780047,1,491.0,4075.0,36,4.12,0,0,0.321,0,0,0,1,app,Sudeste,emprestimo_pessoal,2,15,em_dia,0
2682,23,9802.57,4.49031377598414,0,634.0,954.3,12,3.25,1,0,0.828,3,0,0,0,app,Sudeste,cartao,2,10,em_dia,0
2683,38,,8.215710961879703,0,733.0,5401.16,24,0.93,3,1,0.741,0,30,0,0,site,Nordeste,emprestimo_pessoal,0,68,default,1
2684,60,3720.3,11.371897667704951,0,688.0,7750.72,18,2.1,0,0,0.783,1,60,0,0,site,Sudeste,cartao,3,0,em_dia,0
2685,44,,,1,671.0,11734.14,36,2.37,0,0,0.195,0,0,0,0,site,Nordeste,cartao,3,0,em_dia,0
2686,43,3531.46,4.20988662274693,0,649.0,3111.78,48,2.08,1,1,0.097,0,5,0,0,parceiro,Sudeste,cartao,3,0,em_dia,0
2687,30,3534.43,5.721190343098974,0,676.0,9306.82,12,2.08,1,3,0.27,0,0,0,1,site,Nordeste,emprestimo_pessoal,2,0,em_dia,0
2688,47,1255.37,0.9742478389890135,0,566.0,9303.93,36,3.67,1,2,0.573,0,60,0,0,app,Sudeste,cartao,3,0,em_dia,0
2689,51,2335.25,0.0,0,716.0,18495.02,12,2.03,1,0,0.472,1,0,0,0,app,Sudeste,bnpl,2,0,em_dia,0
2690,70,2746.43,,1,722.0,6163.57,12,2.02,1,2,0.208,0,0,0,0,site,Nordeste,cartao,2,0,em_dia,0
2691,56,4772.51,2.540125539979025,0,620.0,11655.6,18,2.37,3,1,0.473,0,0,0,0,site,Sul,cartao,3,0,em_dia,0
2692,50,4946.97,5.111426437420817,0,687.0,10222.72,18,2.43,3,0,0.103,0,15,0,0,app,Nordeste,cartao,3,10,em_dia,0
2693,66,2263.19,7.67869455555485,0,504.0,16838.88,60,3.3,0,1,0.054,0,5,0,0,app,Sul,cartao,2,15,em_dia,0
2694,40,4974.95,5.008418457124038,0,665.0,3984.92,36,3.54,3,1,0.203,0,60,0,0,parceiro,Nordeste,cartao,2,10,em_dia,0
2695,67,3053.24,10.662270384837683,0,639.0,588.14,48,3.92,2,0,0.252,0,0,2,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2696,37,800.0,6.69226315902106,0,757.0,6541.12,12,1.68,2,0,0.26,0,90,0,0,parceiro,Centro-Oeste,cartao,2,0,em_dia,0
2697,24,2433.27,2.9025002350869156,0,633.0,6573.99,36,2.4,0,1,0.29,0,0,1,1,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
2698,40,7861.71,2.5929465183570803,0,724.0,2990.83,24,2.7,0,0,0.735,0,0,0,0,site,Sudeste,cartao,2,0,em_dia,0
2699,24,991.45,2.597167310367123,0,617.0,2220.18,9,3.48,1,1,0.495,3,0,1,1,site,Centro-Oeste,cartao,2,5,em_dia,0
2700,24,3808.68,0.13326354163777454,0,456.0,4908.39,36,5.58,2,1,0.288,0,0,0,1,app,Norte,emprestimo_pessoal,3,15,em_dia,0
2701,64,11492.66,6.3324987729784015,0,631.0,7255.76,48,4.21,1,0,0.087,0,5,0,0,site,Nordeste,emprestimo_pessoal,2,0,em_dia,0
2702,60,1978.43,15.703606982531447,0,667.0,8675.95,48,1.6,0,1,0.304,1,0,1,0,site,Nordeste,emprestimo_pessoal,2,0,em_dia,0
2703,29,3505.65,3.4576639530923914,0,663.0,1146.75,60,3.39,1,0,0.157,0,30,0,0,parceiro,Sudeste,bnpl,2,5,em_dia,0
2704,62,1316.2,8.355857559631419,0,664.0,1802.06,12,2.62,1,0,0.567,2,0,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2705,21,11860.18,0.0,0,607.0,20896.12,48,3.54,2,0,0.234,0,0,0,0,app,Nordeste,bnpl,0,95,default,1
2706,33,3287.95,6.870256957504537,0,622.0,6809.2,60,3.54,1,3,0.433,1,0,1,0,app,Centro-Oeste,cartao,3,0,em_dia,0
2707,55,3624.56,8.600953479321984,0,554.0,7983.47,36,4.1,0,1,0.538,0,90,1,0,app,Sudeste,emprestimo_pessoal,0,44,default,1
2708,34,9664.78,6.105733941292797,0,480.0,2575.83,12,4.89,0,0,0.207,1,15,1,0,app,Norte,cartao,1,52,default,1
2709,56,5748.11,6.812119363637121,0,641.0,7970.11,18,2.64,0,1,0.306,0,15,0,0,app,Centro-Oeste,emprestimo_pessoal,3,10,em_dia,0
2710,64,1814.92,10.639665335183697,0,587.0,5813.14,9,2.89,0,2,0.261,1,60,0,0,site,Sudeste,emprestimo_pessoal,1,24,default,1
2711,21,2153.95,6.310898188221566,0,742.0,4728.88,6,2.72,1,0,0.523,1,5,0,0,app,Sudeste,cartao,2,0,em_dia,0
2712,19,5073.15,2.610846217722533,0,465.0,2309.16,60,3.99,0,1,0.193,0,0,0,1,app,Sudeste,cartao,2,0,em_dia,0
2713,67,2191.69,6.97885674349887,0,675.0,3823.73,60,3.67,0,1,0.332,0,0,1,0,site,Sudeste,emprestimo_pessoal,3,0,em_atraso_leve,0
2714,45,800.0,7.870998465401662,0,830.0,42762.28,48,0.89,1,0,0.182,0,0,1,1,site,Nordeste,cartao,1,26,default,1
2715,44,3363.0,,1,634.0,5944.05,12,2.8,1,1,0.206,0,0,0,0,site,Centro-Oeste,emprestimo_pessoal,2,15,em_dia,0
2716,42,1153.27,1.8671390178463563,0,650.0,15652.31,24,2.76,2,2,0.279,1,0,0,1,app,Sudeste,cartao,2,0,em_dia,0
2717,40,11763.18,3.953448799902845,0,686.0,6770.02,24,1.71,2,1,0.234,0,5,0,1,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2718,54,3996.24,0.0,0,693.0,6135.82,24,1.65,0,1,0.117,0,0,0,0,app,Centro-Oeste,cartao,3,0,em_dia,0
2719,48,1775.14,7.996583457471985,0,615.0,4659.18,18,3.67,0,1,0.358,1,0,0,0,site,Sul,bnpl,2,0,em_atraso_leve,0
2720,26,2072.57,0.0,0,564.0,25109.06,60,2.67,2,3,0.285,0,60,0,0,site,Sudeste,emprestimo_pessoal,0,60,default,1
2721,51,848.5,3.809781424743851,0,705.0,10985.24,36,3.78,0,2,0.693,0,30,1,0,site,Sudeste,bnpl,3,10,em_atraso_leve,0
2722,53,1534.44,4.953521415120801,0,488.0,4088.89,48,4.22,0,0,0.413,0,0,0,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
2723,24,7500.77,2.3575038754969255,0,721.0,5722.74,6,1.69,1,1,0.223,1,0,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
2724,37,18664.11,2.5772135325193535,0,617.0,19964.64,18,3.38,1,0,0.274,0,0,0,0,app,Nordeste,cartao,3,5,em_dia,0
2725,59,6034.91,,1,650.0,716.54,24,1.51,4,1,0.173,0,0,1,0,site,Sudeste,bnpl,3,0,em_atraso_leve,0
2726,50,3266.54,5.131303286633551,0,605.0,10416.26,24,3.07,2,0,0.459,1,15,2,0,app,Sudeste,emprestimo_pessoal,0,82,default,1
2727,25,2531.45,0.775391648305058,1,772.0,12634.14,48,1.7,1,0,0.23,1,0,0,1,site,Sudeste,emprestimo_pessoal,3,5,em_dia,0
2728,20,1708.12,0.0,0,671.0,4229.81,12,1.99,0,2,0.676,0,0,1,0,app,Sudeste,emprestimo_pessoal,3,0,em_atraso_leve,0
